'000006','2010-12-31',233873.00,233873.00,0,0,0,0,0,173216.00,141235.00,0,0,0,0,0,0,0,0,0,0,29589.90,5963.29,6950.60,9651.13,-20173.80,0,2910.93,0,0,0,0,0,0,63568.30,12.88,109.07,4.07,63472.10,13825.60,0,49646.50,48155.30,1491.26,0.63,0.63,-6924.23,42722.30,41231.00,1491.26
'000006','2010-09-30',107549.00,107549.00,0,0,0,0,0,94060.00,65765.00,0,0,0,0,0,0,0,0,0,0,14813.80,3041.59,3785.76,6694.62,-40.74,0,2898.88,0,0,0,0,0,0,16388.10,9.89,105.22,0,16292.70,3220.52,0,13072.20,13158.40,-86.17,0.17,0.17,-8567.82,4504.39,4590.56,-86.17
'000006','2010-06-30',77932.00,77932.00,0,0,0,0,0,68633.30,48423.10,0,0,0,0,0,0,0,0,0,0,11308.70,1941.92,2814.42,4261.72,-116.51,0,2898.88,0,0,0,0,0,0,12197.60,5.09,5.00,0,12197.60,2341.99,0,9855.65,9892.83,-37.17,0.13,0.13,-13147.00,-3291.35,-3254.18,-37.17
'000006','2010-03-31',28764.50,28764.50,0,0,0,0,0,26939.30,20393.80,0,0,0,0,0,0,0,0,0,0,2640.19,759.38,1292.44,1958.62,-105.06,0,2648.71,0,0,0,0,0,0,4473.84,3.19,5.00,0,4472.03,687.42,0,3784.61,3812.62,-28.01,0.08,0.08,-538.89,3245.72,3273.73,-28.01
'000008','2010-12-31',1043.68,1043.68,0,0,0,0,0,935.74,785.59,0,0,0,0,0,0,0,0,0,0,29.84,0,247.57,-105.85,-21.42,0,3.61,0,0,0,0,0,0,111.55,0.06,0,0,111.61,22.71,0,88.89,88.89,0,0.01,0.01,0,88.89,88.89,0
'000008','2010-09-30',792.05,792.05,0,0,0,0,0,783.88,580.54,0,0,0,0,0,0,0,0,0,0,23.65,0,215.36,-9.67,-26.00,0,3.02,0,0,0,0,0,0,11.19,0.06,0,0,11.24,2.47,0,8.77,8.77,0,0,0,0,8.77,8.77,0
'000008','2010-06-30',505.35,505.35,0,0,0,0,0,505.60,373.69,0,0,0,0,0,0,0,0,0,0,17.56,0,146.77,-6.42,-26.00,0,2.41,0,0,0,0,0,0,2.16,0,0,0,2.16,0.48,0,1.69,1.69,0,0,0,0,1.69,1.69,0
'000008','2010-03-31',247.00,247.00,0,0,0,0,0,254.83,175.43,0,0,0,0,0,0,0,0,0,0,5.93,0,76.51,-3.03,0,-0.70,2.49,0,0,0,0,0,0,-6.04,0,0,0,-6.04,0,0,-6.04,-6.04,0,0,0,0,-6.04,-6.04,0
'000005','2010-12-31',13723.40,13723.40,0,0,0,0,0,13817.00,7782.11,0,0,0,0,0,0,0,0,0,0,654.88,314.32,3057.28,1729.44,279.02,0,-35.50,-35.50,0,0,0,0,0,-129.13,926.64,508.23,0,289.28,-199.57,0,488.86,488.86,0,0.01,0.01,-1912.18,-1423.32,-1423.32,0
'000005','2010-09-30',3422.05,3422.05,0,0,0,0,0,5931.79,2430.80,0,0,0,0,0,0,0,0,0,0,138.55,162.81,2075.99,1123.64,0,0,0,0,0,0,0,0,0,-2509.74,18.83,161.58,0,-2652.48,0,0,-2652.48,-2652.48,0,-0.03,-0.03,0,-2652.48,-2652.48,0
'000005','2010-06-30',2264.19,2264.19,0,0,0,0,0,3861.75,1354.13,0,0,0,0,0,0,0,0,0,0,90.40,102.63,1383.99,930.60,0,0,0,0,0,0,0,0,0,-1597.55,9.79,13.05,0,-1600.82,0,0,-1600.82,-1600.82,0,-0.02,-0.02,0,-1600.82,-1600.82,0
