'000006','2007-12-31',102404.00,102404.00,0,0,0,0,0,80893.90,45358.70,0,0,0,0,0,0,0,0,0,0,17135.30,2464.82,7530.35,7773.89,630.84,0,6992.21,0,0,0,0,0,0,28502.10,1000.79,170.54,0,29332.40,4092.01,0,25240.40,25773.10,-532.76,1.02,1.02,0,0,0,0
'000006','2007-09-30',36205.10,36205.10,0,0,0,0,0,28878.00,20027.30,0,0,0,0,0,0,0,0,0,0,3440.64,1762.38,4106.06,-458.38,0,0,6277.84,0,0,0,0,0,0,13604.90,452.90,159.44,0,13898.40,1004.67,0,12893.70,12948.20,-54.47,0.51,0.51,0,0,0,0
'000006','2007-06-30',20359.90,20359.90,0,0,0,0,0,18214.00,12200.90,0,0,0,0,0,0,0,0,0,0,1792.44,1439.93,2850.44,-69.65,0,0,6276.93,0,0,0,0,0,0,8422.80,432.82,57.74,0,8797.88,969.74,0,7828.14,7886.27,-58.13,0.31,0.31,0,0,0,0
'000006','2007-03-31',10653.20,10653.20,0,0,0,0,0,9157.26,6405.84,0,0,0,0,0,0,0,0,0,0,620.21,790.42,1368.98,-28.20,0,0,0,0,0,0,0,0,0,1495.91,58.39,46.88,0,1507.41,167.35,0,1340.06,1365.66,-25.60,0.05,0.05,0,0,0,0
'000002','2007-12-31',3552660.00,3552660.00,0,0,0,0,0,2805950.00,2060730.00,0,0,0,0,0,0,0,0,0,0,411577.00,119454.00,176377.00,35950.00,1857.02,-2225.28,20803.10,12864.30,0,0,0,0,0,765290.00,3145.78,4274.96,67.55,764161.00,232410.00,0,531750.00,484424.00,47326.50,0.73,0.73,0,0,0,0
'000002','2007-09-30',1417350.00,1417350.00,0,0,0,0,0,1120070.00,751631.00,0,0,0,0,0,0,0,0,0,0,170062.00,71114.40,98629.50,27908.40,728.80,-129.57,476.83,-3182.95,0,0,0,0,0,297620.00,1386.90,3640.08,29.47,295367.00,86307.00,0,209060.00,191689.00,17371.20,0.29,0.29,0,0,0,0
'000002','2007-06-30',1109650.00,1109650.00,0,0,0,0,0,854675.00,604632.00,0,0,0,0,0,0,0,0,0,0,131017.00,40695.90,58613.10,17814.70,1902.72,171.08,-1029.15,0,0,0,0,0,0,254119.00,1004.15,2468.94,7.10,252654.00,72567.90,0,180087.00,166800.00,13286.50,0.25,0.25,0,0,0,0
'000002','2007-03-31',411414.00,411414.00,0,0,0,0,0,328217.00,228051.00,0,0,0,0,0,0,0,0,0,0,51234.90,18410.00,27907.90,2592.69,20.43,59.36,-297.25,-293.24,0,0,0,0,0,82958.80,578.00,462.08,1.05,83074.70,21463.80,0,61610.90,61234.90,375.96,0.14,0.14,0,0,0,0
'000004','2007-12-31',4044.95,4044.95,0,0,0,0,0,4981.34,2473.05,0,0,0,0,0,0,0,0,0,0,55.21,340.47,1560.85,112.75,439.01,0,-25.57,0,0,0,0,0,0,-961.95,92.20,28.16,0,-897.91,102.29,0,-1000.20,-926.73,-73.47,-0.11,-0.11,0,0,0,0
'000004','2007-09-30',2633.52,2489.21,0,0,0,0,144.31,3049.74,1395.62,0,0,0,0,0,0,0,0,0,74.78,38.82,253.22,1186.25,101.06,0,0,0,0,0,0,0,0,0,-416.22,49.32,27.79,0,-394.68,49.25,0,-443.93,-526.21,82.28,-0.06,-0.06,0,0,0,0
'000004','2007-06-30',1682.60,1560.77,0,0,0,0,121.83,2007.82,807.06,0,0,0,0,0,0,0,0,0,64.28,26.80,266.95,776.17,66.56,0,0,0,0,0,0,0,0,0,-325.23,10.01,0,0,-315.22,37.40,0,-352.62,-379.78,27.16,-0.05,-0.05,0,0,0,0
'000004','2007-03-31',960.90,960.90,0,0,0,0,0,905.32,475.09,0,0,0,0,0,0,0,0,0,0,7.54,118.08,269.30,35.32,0,0,0,0,0,0,0,0,0,55.59,10.01,0,0,65.60,14.91,0,50.69,10.36,40.33,0,0,0,0,0,0
'000007','2007-12-31',18530.80,18530.80,0,0,0,0,0,23464.30,5098.97,0,0,0,0,0,0,0,0,0,0,942.51,6408.82,5229.06,4191.28,1593.65,-39.93,4878.20,0,0,0,0,0,0,-95.24,1409.30,204.57,0,1109.50,241.14,0,868.36,1155.39,-287.03,0.06,0.06,0,0,0,0
'000007','2007-09-30',12470.60,12470.60,0,0,0,0,0,15768.80,2774.40,0,0,0,0,0,0,0,0,0,0,697.06,5103.51,3615.71,2744.34,833.76,-39.93,67.72,0,-0.05,0,0,0,0,-3270.48,952.05,42.11,0,-2360.54,65.13,0,-2425.67,-1986.72,-438.95,-0.11,-0.11,0,0,0,0
'000007','2007-06-30',6770.15,6770.15,0,0,0,0,0,9139.49,1416.40,0,0,0,0,0,0,0,0,0,0,414.71,3223.08,2344.15,1876.32,-135.16,-39.93,67.72,0,-0.05,0,0,0,0,-2341.60,13.89,18.50,0,-2346.21,111.26,0,-2457.47,-2012.40,-445.07,-0.11,-0.11,0,0,0,0
'000007','2007-03-31',3333.66,3333.66,0,0,0,0,0,4457.64,643.76,0,0,0,0,0,0,0,0,0,0,173.77,1489.87,1360.37,789.86,0,0,0,0,-0.48,0,0,0,0,-1124.47,11.89,9.26,0,-1121.84,22.85,0,-1144.69,-970.89,-173.80,-0.05,-0.05,0,0,0,0
'000009','2007-12-31',194849.00,194849.00,0,0,0,0,0,203939.00,133947.00,0,0,0,0,0,0,0,0,0,0,5951.03,20531.10,25894.20,11234.70,6380.93,1521.54,46716.90,89.95,0,0,0,0,0,39148.60,4645.04,4866.57,683.86,38927.10,5770.97,0,33156.10,23038.90,10117.30,0.24,0.24,0,0,0,0
'000009','2007-09-30',101301.00,101301.00,0,0,0,0,0,107515.00,63797.50,0,0,0,0,0,0,0,0,0,0,3378.47,15188.30,15269.60,9934.66,-53.88,2251.48,35255.00,0,0,0,0,0,0,31292.90,438.38,939.00,0,30792.20,3629.92,0,27162.30,15999.10,11163.20,0.17,0.17,0,0,0,0
'000009','2007-06-30',80802.60,80802.60,0,0,0,0,0,85610.80,58429.90,0,0,0,0,0,0,0,0,0,0,1892.95,8591.89,10323.90,6394.52,-22.35,-1081.55,27559.80,0,0,0,0,0,0,21670.10,353.22,631.53,0,21391.80,2703.64,0,18688.10,10869.10,7819.00,0.11,0.11,0,0,0,0
'000009','2007-03-31',34150.20,34150.20,0,0,0,0,0,34953.50,23916.80,0,0,0,0,0,0,0,0,0,0,648.15,3388.63,4626.83,2391.94,-18.84,-41.63,10018.30,-16.62,0,0,0,0,0,9173.34,136.57,37.78,0,9272.13,1025.75,0,8246.38,4374.44,3871.94,0.05,0.05,0,0,0,0
'000008','2007-12-31',990.56,990.56,0,0,0,0,0,1317.07,842.54,0,0,0,0,0,0,0,0,0,0,20.44,0,153.39,-4.00,304.70,0,555.78,0,0,0,0,0,0,229.28,0,0,0,229.28,61.05,0,168.22,168.22,0,0.02,0.02,0,0,0,0
'000008','2007-09-30',712.57,712.57,0,0,0,0,0,803.21,639.66,0,0,0,0,0,0,0,0,0,0,14.60,0,151.98,-3.02,0,0,329.78,0,0,0,0,0,0,239.14,0,0,0,239.14,21.13,0,218.01,218.01,0,0.03,0.03,0,0,0,0
'000008','2007-06-30',448.43,448.43,0,0,0,0,0,524.35,413.00,0,0,0,0,0,0,0,0,0,0,9.63,0,104.21,-2.49,0,0,187.39,0,0,0,0,0,0,111.47,0,0,0,111.47,1.98,0,109.49,109.49,0,0.01,0.01,0,0,0,0
'000008','2007-03-31',245.16,245.16,0,0,0,0,0,249.94,182.10,0,0,0,0,0,0,0,0,0,0,5.56,0,64.21,-1.94,0,0,105.52,0,0,0,0,0,0,100.74,0,0,0,100.74,0.37,0,100.37,100.37,0,0.01,0.01,0,0,0,0
