'000007','2009-12-31',13086.90,0,0,0,0,0,0,0,0,0,0,0,127.39,13214.30,2455.49,0,0,0,0,0,2987.11,1004.34,8616.14,15063.10,-1848.77,0,0,11509.20,0,0,0,11509.20,680.29,0,0,0,0,0,680.29,10828.90,0,0,0,0,0,0,18943.90,6779.81,0,0,25723.70,-25723.70,2.96,-16740.60,19586.70,2846.12,2042.07,0,0,1736.50,543.51,7.47,1996.09,0,0,-5900.03,7.47,0,0,0,3629.73,0,15.70,0,53.51,-517.08,-3132.69,0,0,-2331.02,-1848.77,0,0,0,2846.12,19586.70,0,0,-16740.60
'000007','2009-09-30',9836.30,0,0,0,0,0,0,0,0,0,0,0,936.66,10773.00,2637.87,0,0,0,0,0,2309.49,800.39,7070.31,12818.10,-2045.10,0,0,0,0,0,0,0,493.68,0,0,0,0,0,493.68,-493.68,0,0,0,0,19.45,19.45,9615.73,210.30,0,0,9826.03,-9806.58,0.06,-12345.30,19586.70,7241.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7241.45,19586.70,0,0,-12345.30
'000007','2009-06-30',6430.09,0,0,0,0,0,0,0,0,0,0,0,780.34,7210.43,1726.11,0,0,0,0,0,1560.29,612.73,4455.47,8354.60,-1144.16,0,0,0,0,0,0,0,490.38,0,0,0,0,0,490.38,-490.38,0,0,0,0,19.42,19.42,1230.00,151.27,0,0,1381.27,-1361.85,0.04,-2996.35,19586.70,16590.40,2820.18,0,0,568.58,629.07,2.60,683.26,0,0,-5352.82,0,0,0,0,1607.07,0,0,0,57.61,-850.42,-1309.29,0,0,0,-1144.16,0,0,0,16590.40,19586.70,0,0,-2996.35
'000007','2009-03-31',3598.26,0,0,0,0,0,0,0,0,0,0,0,923.57,4521.82,845.74,0,0,0,0,0,853.15,309.51,2953.17,4961.57,-439.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,4.12,75.00,25.94,0,0,100.94,-96.82,0.01,-536.56,19586.70,19050.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19050.20,19586.70,0,0,-536.56
'000008','2009-12-31',1103.78,0,0,0,0,0,0,0,0,0,0,0,220.65,1324.44,580.44,0,0,0,0,0,134.50,103.50,135.79,954.23,370.21,85.81,40.45,0,0,0,0,126.27,0.70,90.80,0,0,742.00,0,833.50,-707.24,0,0,0,0,0,0,0,0,0,0,0,0,0,-337.03,3508.11,3171.08,31.35,0,0,0.01,161.56,0,0,0,0,0,0,0,0,0,0,-40.45,0,0,0,199.74,18.01,0,0,0,370.21,0,0,0,3171.08,3508.11,0,0,-337.03
'000008','2009-09-30',595.70,0,0,0,0,0,0,0,0,0,0,0,10.01,605.71,448.22,0,0,0,0,0,101.11,72.46,87.02,708.81,-103.10,795.10,34.26,0,0,0.38,0,829.74,0.70,791.83,0,0,742.00,0,1534.53,-704.79,0,0,0,0,0,0,0,0,0,0,0,0,0,-807.89,3508.11,2700.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.22,3508.11,0,0,-807.89
'000008','2009-06-30',375.74,0,0,0,0,0,0,0,0,0,0,0,3.99,379.74,288.37,0,0,0,0,0,66.60,63.90,67.07,485.94,-106.21,103.28,0.04,0,0,0,0,103.32,0.70,100.01,0,0,742.00,0,842.71,-739.38,0,0,0,0,0,0,0,0,0,0,0,0,0,-845.59,3508.11,2662.52,-32.68,0,0,0,80.85,0,0,0,0,0,0,0,0,0,0,-0.04,0,0,0,1081.34,-1235.67,0,0,0,-106.21,0,0,0,2662.52,3508.11,0,0,-845.59
'000008','2009-03-31',89.40,0,0,0,0,0,0,0,0,0,0,0,1.68,91.09,117.50,0,0,0,0,0,32.77,28.41,34.90,213.57,-122.49,0,0,0,0,0,0,0,0,0,0,0,742.00,0,742.00,-742.00,0,0,0,0,0,0,0,0,0,0,0,0,0,-864.49,3508.11,2643.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643.62,3508.11,0,0,-864.49
'000009','2009-12-31',339251.00,0,0,0,0,0,0,0,0,0,0,269.95,81713.90,421235.00,171245.00,0,0,0,0,0,21483.50,40109.70,124871.00,357709.00,63525.80,303630.00,2182.95,159.19,8848.94,14.63,0,314836.00,28323.50,298342.00,0,4379.20,8.60,0,331053.00,-16216.60,1072.70,1072.70,246810.00,0,25.79,247908.00,182524.00,18263.60,651.48,58.39,200846.00,47062.50,-137.34,94234.40,60204.20,154439.00,40859.40,0,0,1227.00,6613.65,512.52,566.62,0,0,-695.98,0,-847.36,0,0,12151.80,-24579.70,-192.24,2160.99,20546.00,-26405.70,31608.80,0,0,0,63525.80,0,0,0,154439.00,60204.20,0,0,94234.40
'000009','2009-09-30',309977.00,0,0,0,0,0,0,0,0,0,0,109.89,16711.50,326799.00,147073.00,0,0,0,0,0,16357.30,31086.10,58868.50,253385.00,73413.50,84512.10,1886.69,93.72,0,0,0,86492.50,8694.14,104052.00,0,0,404.53,0,113150.00,-26658.00,0,0,190404.00,0,0,190404.00,136420.00,16230.20,0,879.14,153529.00,36874.90,0,83630.50,60204.20,143835.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143835.00,60204.20,0,0,83630.50
