'000007','2011-12-31',16534.00,16534.00,0,0,0,0,0,15571.80,3462.05,0,0,0,0,0,0,0,0,0,0,1021.20,6000.85,4575.47,504.24,8.02,0,0,0,0,0,0,0,0,962.13,1230.96,1133.89,0,1059.20,228.14,0,831.05,570.17,260.88,0.03,0.03,0,831.05,570.17,260.88
'000007','2011-09-30',11733.10,11733.10,0,0,0,0,0,11729.60,2506.47,0,0,0,0,0,0,0,0,0,0,659.82,4605.41,3704.54,478.15,-224.84,0,0,0,0,0,0,0,0,3.50,1298.83,1133.70,0,168.63,74.64,0,93.99,15.84,78.15,0,0,0,93.99,15.84,78.15
'000007','2011-06-30',7367.05,7367.05,0,0,0,0,0,7363.86,1460.92,0,0,0,0,0,0,0,0,0,0,412.09,2921.53,2388.02,436.63,-255.32,0,0,0,0,0,0,0,0,3.18,822.72,832.73,0,-6.83,64.30,0,-71.13,-76.47,5.34,0,0,0,-71.13,-76.47,5.34
'000007','2011-03-31',3306.68,3306.68,0,0,0,0,0,3602.53,748.00,0,0,0,0,0,0,0,0,0,0,198.05,1442.49,1139.42,309.42,-234.84,0,0,0,0,0,0,0,0,-295.85,315.96,1.18,0,18.93,53.25,0,-34.32,-4.97,-29.35,0,0,0,-34.32,-4.97,-29.35
'000002','2011-12-31',7178280.00,7178280.00,0,0,0,0,0,5671640.00,4322820.00,0,0,0,0,0,0,0,0,0,0,777879.00,255678.00,257821.00,50981.30,6462.72,-286.86,69971.50,64398.80,0,0,0,0,0,1576320.00,7618.67,3352.10,114.43,1580590.00,420628.00,0,1159960.00,962488.00,197473.00,0.88,0.88,18301.70,1178260.00,980789.00,197473.00
'000002','2011-09-30',2930840.00,2930840.00,0,0,0,0,0,2378350.00,1704440.00,0,0,0,0,0,0,0,0,0,0,349217.00,168937.00,127136.00,19488.00,9128.31,-1044.60,8863.75,2890.48,0,0,0,0,0,560308.00,6528.61,1817.43,62.63,565020.00,154385.00,0,410635.00,358391.00,52243.90,0.33,0.33,13427.90,424063.00,371819.00,52243.90
'000002','2011-06-30',1998880.00,1998880.00,0,0,0,0,0,1560290.00,1099270.00,0,0,0,0,0,0,0,0,0,0,252309.00,95674.80,87024.30,19167.40,6843.86,362.79,2833.04,777.34,0,0,0,0,0,441787.00,4237.04,843.37,47.52,445181.00,119929.00,0,325252.00,297785.00,27466.30,0.27,0.27,8844.62,334096.00,306630.00,27466.30
'000002','2011-03-31',797026.00,797026.00,0,0,0,0,0,630707.00,406877.00,0,0,0,0,0,0,0,0,0,0,109414.00,39352.10,56267.90,14924.00,3871.32,-194.25,-1235.29,-1780.37,0,0,0,0,0,164889.00,2969.86,413.27,7.72,167445.00,48449.00,0,118996.00,120514.00,-1517.38,0.11,0.11,4027.98,123024.00,124542.00,-1517.38
'000006','2011-12-31',258928.00,258928.00,0,0,0,0,0,203589.00,123318.00,0,0,0,0,0,0,0,0,0,0,57738.40,9660.14,7387.60,5677.24,-191.70,0,1019.33,0,0,0,0,0,0,56357.50,653.71,585.70,0,56425.50,13013.80,0,43411.70,43396.80,14.91,0.44,0.44,-4849.93,38561.80,38546.90,14.91
'000006','2011-09-30',171799.00,171799.00,0,0,0,0,0,136823.00,86126.70,0,0,0,0,0,0,0,0,0,0,35703.10,6769.38,3458.75,5030.25,-265.39,0,1019.33,0,0,0,0,0,0,35995.50,600.22,566.86,0,36028.90,8389.71,0,27639.20,27421.50,217.70,0.28,0.28,38.65,27677.80,27460.10,217.70
'000006','2011-06-30',106871.00,106871.00,0,0,0,0,0,88993.90,58787.10,0,0,0,0,0,0,0,0,0,0,19987.90,4115.77,1922.00,4482.98,-301.85,0,1019.33,0,0,0,0,0,0,18896.10,7.74,18.00,0,18885.80,5545.83,0,13340.00,13086.40,253.61,0.13,0.13,845.70,14185.70,13932.10,253.61
'000006','2011-03-31',49979.00,49979.00,0,0,0,0,0,42854.90,26950.90,0,0,0,0,0,0,0,0,0,0,10179.80,1593.55,999.64,3437.95,-306.91,0,6.28,0,0,0,0,0,0,7130.37,3.97,5.00,0,7129.35,1750.34,0,5379.01,5267.68,111.33,0.07,0.07,-1029.26,4349.75,4238.41,111.33
'000004','2011-12-31',7450.37,7450.37,0,0,0,0,0,6190.47,3663.53,0,0,0,0,0,0,0,0,0,0,181.53,546.34,1899.33,-67.10,-33.16,0,-20.60,0,0,0,0,0,0,1239.30,13.93,14.26,3.52,1238.97,319.67,0,919.31,298.99,620.32,0.04,0.04,0,919.31,298.99,620.32
'000004','2011-09-30',5782.78,5782.78,0,0,0,0,0,5080.26,3029.71,0,0,0,0,0,0,0,0,0,0,154.84,487.08,1452.58,-43.93,-0.01,0,-19.41,0,0,0,0,0,0,683.11,13.93,14.10,0,682.95,232.91,0,450.04,52.31,397.73,0.01,0.01,0,450.04,52.31,397.73
'000004','2011-06-30',4315.73,4280.34,0,0,0,0,35.39,3827.83,2453.95,0,0,0,0,0,0,0,0,0,12.85,131.36,295.09,975.18,-40.59,0,0,-12.11,0,0,0,0,0,0,475.79,3.73,9.83,0,469.69,178.87,0,290.82,26.60,264.22,0,0,0,290.82,26.60,264.22
'000004','2011-03-31',2622.37,2622.37,0,0,0,0,0,2409.27,1662.31,0,0,0,0,0,0,0,0,0,0,102.42,129.20,537.91,-22.57,0,0,-5.14,0,0,0,0,0,0,207.97,3.73,3.61,0,208.08,71.78,0,136.31,16.97,119.33,0,0,0,136.31,16.97,119.33
'000001','2011-12-31',2964306.10,2528977.40,5233069.70,2704092.30,366466.90,412960.00,46493.10,0,0,0,26497.70,0,26497.70,28475.30,4500.00,600.50,13288.30,1651036.00,250634.40,1185544.20,214857.40,0,0,0,1313270.10,17441.60,4962.80,1325748.90,286699.80,11186.00,1027863.10,848098.90,1875962.00,91812.00,0,197712.10,0,1586437.90,0,0,0,0,1586437.90,2.47,2.47
'000001','2011-09-30',2070140.10,1768098.60,3499946.00,1731847.40,242989.10,272563.80,29574.70,0,0,0,23501.30,0,23501.30,27721.10,0,-1565.00,9395.00,1088254.00,168461.20,795796.50,123996.30,0,0,0,981886.10,14535.10,3976.90,992444.30,217936.60,5789.50,768718.20,0,0,0,0,0,0,0,0,0,0,0,0,2.01,2.01
'000001','2011-06-30',1214059.00,1039222.20,1954046.10,914823.90,118763.70,133003.50,14239.80,0,0,0,15167.10,0,15167.10,35246.00,2900.00,-786.50,6446.50,609069.60,95309.20,440692.60,73067.80,0,0,0,604989.40,3925.70,2330.50,606584.60,133410.00,0,473174.60,874079.80,1347254.40,0,0,0,0,1347254.40,0,0,0,0,1347254.40,1.36,1.36
'000001','2011-03-31',581503.80,510433.00,921983.70,411550.70,48169.40,54386.80,6217.40,0,0,0,6461.20,0,6461.20,12451.60,0,829.70,3158.90,275508.10,44605.50,206787.00,24115.60,0,0,0,305995.70,1566.90,652.70,306909.90,66690.00,0,240219.90,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.69
'000009','2011-12-31',406526.00,406526.00,0,0,0,0,0,374722.00,257799.00,0,0,0,0,0,0,0,0,0,0,19226.10,41173.90,42077.20,12880.00,1565.45,-13223.90,30484.90,4473.09,0,0,0,0,0,49065.10,3406.72,486.54,58.24,51985.30,13941.70,0,38043.50,26992.30,11051.20,0.25,0.25,-17031.90,21011.70,10041.20,10970.40
'000009','2011-09-30',245473.00,245473.00,0,0,0,0,0,218031.00,148765.00,0,0,0,0,0,0,0,0,0,0,8057.35,25771.60,26345.40,8542.76,549.35,-6560.89,21377.70,1768.49,0,0,0,0,0,42258.30,1607.10,672.30,3.22,43193.10,8588.28,0,34604.80,23050.70,11554.10,0.21,0.21,-10721.60,23883.30,12329.10,11554.10
'000009','2011-06-30',181770.00,181770.00,0,0,0,0,0,158505.00,111304.00,0,0,0,0,0,0,0,0,0,0,7031.14,16622.60,18105.40,5122.03,319.89,-2974.85,16383.60,1669.48,0,0,0,0,0,36673.50,1090.16,502.18,8.04,37261.50,7996.29,0,29265.20,21662.10,7603.04,0.20,0.20,-8575.93,20689.30,13114.70,7574.56
'000009','2011-03-31',65943.40,65943.40,0,0,0,0,0,58431.50,39550.30,0,0,0,0,0,0,0,0,0,0,2636.43,6613.25,6932.89,2414.05,284.57,1585.47,8363.75,1335.99,0,0,0,0,0,17461.20,459.58,240.26,6.63,17680.50,2755.20,0,14925.30,10331.40,4593.95,0.09,0.09,1251.99,16177.30,11583.50,4593.82
'000008','2011-12-31',1398.08,1398.08,0,0,0,0,0,1443.08,1101.72,0,0,0,0,0,0,0,0,0,0,26.62,0,389.70,-81.21,6.25,0,-8.86,0,0,0,0,0,0,-53.85,0.68,0.77,0.77,-53.95,0,0,-53.95,-53.95,0,-0.01,-0.01,0,-53.95,-53.95,0
'000008','2011-09-30',1167.98,1167.98,0,0,0,0,0,1203.01,941.04,0,0,0,0,0,0,0,0,0,0,19.65,0,247.89,-5.56,0,0,-9.66,0,0,0,0,0,0,-44.69,0.66,0,0,-44.03,0,0,-44.03,-44.03,0,-0.01,-0.01,0,-44.03,-44.03,0
'000008','2011-06-30',942.79,942.79,0,0,0,0,0,971.47,787.25,0,0,0,0,0,0,0,0,0,0,12.86,0,175.32,-3.96,0,-11.34,5.11,0,0,0,0,0,0,-34.91,0.66,0,0,-34.26,0,0,-34.26,-34.26,0,0,0,0,-34.26,-34.26,0
'000008','2011-03-31',296.89,296.89,0,0,0,0,0,322.87,222.39,0,0,0,0,0,0,0,0,0,0,6.26,0,96.68,-2.47,0,-6.10,4.03,0,0,0,0,0,0,-28.05,0.66,0,0,-27.39,0,0,-27.39,-27.39,0,0,0,0,-27.39,-27.39,0
