'000004','2011-12-31',7635.38,0,0,0,0,0,0,0,0,0,0,0,3172.78,10808.20,2802.81,0,0,0,0,0,1497.07,1072.87,3498.84,8871.59,1936.57,0,0,2.00,0,0,0,2.00,734.08,0,0,0,0,0,734.08,-732.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1204.49,4508.34,5712.84,919.31,0,0,-33.16,487.88,73.30,0,0,0,3.52,0,0,0,0,0,20.60,0,0,193.31,82.35,189.47,0,0,0,1936.57,0,0,0,5712.84,4508.34,0,0,1204.49
'000004','2011-09-30',5949.97,0,0,0,0,0,0,0,0,0,0,0,729.68,6679.65,2173.45,0,0,0,0,0,1047.10,801.12,1286.82,5308.49,1371.16,0,0,2.00,0,0,0,2.00,477.28,0,0,0,0,0,477.28,-475.28,0,0,0,0,0,0,0,0,0,0,0,0,0,895.89,4508.34,5404.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404.23,4508.34,0,0,895.89
'000004','2011-06-30',4184.41,0,0,0,0,0,0,0,0,0,0,0,546.95,4731.36,1620.03,0,0,0,0,0,661.96,537.88,799.47,3619.35,1112.01,0,0,2.00,0,0,0,2.00,329.31,0,0,0,0,0,329.31,-327.31,0,0,0,0,0,0,0,0,0,0,0,0,0,784.71,4508.34,5293.05,290.82,0,0,0,201.98,36.54,0,0,0,3.52,0,0,0,0,0,12.11,0,0,427.87,-207.52,374.55,0,0,-27.84,1112.01,0,0,0,5293.05,4508.34,0,0,784.71
'000004','2011-03-31',2527.13,0,0,0,0,0,0,0,0,0,0,0,311.08,2838.21,941.18,0,0,0,0,0,370.61,184.16,340.30,1836.24,1001.96,0,0,2.00,0,0,0,2.00,163.70,0,0,0,0,0,163.70,-161.70,0,0,0,0,0,0,0,0,0,0,0,0,0,840.26,4508.34,5348.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348.60,4508.34,0,0,840.26
'000008','2011-12-31',1430.19,0,0,0,0,0,0,0,0,0,0,0,35.95,1466.14,1034.47,0,0,0,0,0,255.91,106.75,172.02,1569.15,-103.01,24.39,5.90,0.10,0,0,0,30.39,9.13,733.70,0,0,0,0,742.83,-712.44,0,0,0,0,0,0,0,0,0,0,0,0,0,-815.45,4344.70,3529.25,-53.95,0,0,6.25,159.36,1.61,0,0,0,0.77,0,0,0,0,0,8.86,0,0,-13.31,-196.99,-15.62,0,0,0,-103.01,0,0,0,3529.25,4344.70,0,0,-815.45
'000008','2011-09-30',773.11,0,0,0,0,0,0,0,0,0,0,0,15.89,788.99,917.30,0,0,0,0,0,182.42,84.99,106.90,1291.61,-502.61,23.58,5.90,0,0,0,0,29.48,8.09,33.70,0,0,0,0,41.79,-12.31,0,0,0,0,0,0,0,0,0,0,0,0,0,-514.93,4344.70,3829.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3829.78,4344.70,0,0,-514.93
'000008','2011-06-30',538.04,0,0,0,0,0,0,0,0,0,0,0,12.36,550.40,792.18,0,0,0,0,0,125.09,50.56,88.75,1056.58,-506.18,5.45,5.11,0,0,0,0,10.55,7.26,33.70,0,0,0,0,40.97,-30.41,0,0,0,0,0,0,0,0,0,0,0,0,0,-536.59,4344.70,3808.11,-34.26,0,0,0,80.06,0,0,0,0,0,0,11.34,0,0,0,-5.11,0,0,-6.65,-531.89,-19.68,0,0,0,-506.18,0,0,0,3808.11,4344.70,0,0,-536.59
'000008','2011-03-31',273.04,0,0,0,0,0,0,0,0,0,0,0,5.41,278.45,663.74,0,0,0,0,0,69.05,27.62,33.97,794.38,-515.93,5.45,4.03,0,0,0,0,9.48,0,33.70,0,0,0,0,33.70,-24.22,0,0,0,0,0,0,0,0,0,0,0,0,0,-540.15,4344.70,3804.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804.55,4344.70,0,0,-540.15
'000007','2011-12-31',17942.80,0,0,0,0,0,0,0,0,0,0,0,611.10,18553.90,5597.69,0,0,0,0,0,3767.36,5557.33,5329.12,20251.50,-1697.57,0,0,0,0,0,0,0,72.34,0,0,0,0,0,72.34,-72.34,31676.00,0,0,0,0,31676.00,18337.20,1788.64,0,0,20125.90,11550.10,0,9780.22,682.27,10462.50,831.05,0,0,8.02,481.74,2.73,1116.78,0,0,-0.02,0,0,0,0,384.20,0,0.59,0,26.99,122.80,-5475.32,0,0,802.85,-1697.57,0,0,0,10462.50,682.27,0,0,9780.22
'000007','2011-09-30',11891.30,0,0,0,0,0,0,0,0,0,0,0,3600.04,15491.30,2860.15,0,0,0,0,0,2570.21,4928.77,12553.30,22912.40,-7421.12,0,0,0,0,0,0,0,14.16,0,0,0,0,0,14.16,-14.16,31676.00,0,0,0,18.42,31694.40,17025.20,1785.02,0,0,18810.20,12884.20,0,5448.91,682.27,6131.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6131.19,682.27,0,0,5448.91
