'000001','2008-06-30',0.8975,0.92,0.93,0.94,7.0928,7.09,3.8877,2.8934,1.4169,0,0.4852,31.9431,0.5398,38.5246,39.9282,60.0718,30.1301,149.8528,21.1274,0.8102,39.9282,35.0275,-0.1357,80.4351,0,3.2105,2272830000,12.65,15.23,2156403000,45.4849,90.7354,120.0863,40.683,5.4889,65.5869,0,0,4.6691,0.0179,20111.7318,0,0,0.4752,0,0,0,0,0,3.8349,0,1134.448,2507.6591,2607.6591,0,50.9846,2607.6591,0,0,0.338,96.1651,441823484000,1.3052,0.021,4.3319,0.0219,0,0,0,0,464007000,16271492000,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001','2008-03-31',0.4379,0.43,0.44,0.44,6.1225,6.12,1.6683,2.2869,1.3377,0,0.2452,30.7807,0.2636,36.5756,38.7348,61.2652,28.2608,43.7856,7.1516,0.2452,38.7347,36.896,0.3673,79.3066,0,0,1093721000,7.15,26.75,0,51.0661,87.6682,97.5964,42.3472,0,0,0,0,0,0.0093,38709.6774,0,0,0.2627,0,0,0,0,0,3.4291,0,0,2816.1935,0,0,0,2916.1935,0,0,0,96.5709,409473923000,1.0768,0.0093,3.8102,0.0097,0,0,0,0,271948000,15996024000,0,0,0,0,0,0,0,0,0,0,0,0,0
'000008','2008-12-31',0.0102,0.01,0.01,0.001,1.0042,1.0042,0.0096,0.9787,-1.0354,0,0.9479,18.7905,0.9469,8.1128,7.2073,79.1602,6.5434,8.1593,8.1254,7.6153,20.8398,17.7105,88.7956,234.143,0,0,2148107.86,1.04,1.25,137056,15.4081,-55.5332,1.0217,-0.2187,0,0,0,0,1.9375,0.1447,2487.906,0.269,1338.29,0.1554,8.7336,8.7336,708.0848,-239.1936,0,93.7219,0,1303.1237,6.6987,48.1947,0,51.893,48.1947,6.6987,1592.8266,7.1921,6.2781,78914423.11,0.0616,0.0089,0.9415,0.1422,14.2155,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0
'000008','2008-09-30',0.0043,0.0043,0.0043,-0.0054,0.9983,0.9983,-0.0523,0.9787,-1.0412,0,0.4025,17.2123,0.4015,4.342,4.5838,80.7692,3.6967,0.43,0.4308,0.4025,19.2308,21.039,184.8838,381.8044,0,0,1474787.02,0.43,0,0,20.2436,-85.4711,-5.1141,-5.6321,9.0127,39.9436,0,0,0,0.1086,3314.9171,0.2031,1772.5258,0.1168,8.2574,8.2574,726.6221,-674.0063,0,93.4375,0,0,7.0234,0,0,0,49.0284,7.0234,0,0,6.5625,78693004.41,-0.4495,-0.0489,-12.1607,-0.7459,-74.5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000008','2008-06-30',0.0033,0.0033,0.0033,-0.0036,0.9973,0.9973,-0.0728,0.9787,-1.0423,0,0.3098,18.4355,0.3085,5.0237,5.3681,79.5355,4.2621,7.1667,7.1861,6.7321,20.4645,23.0272,187.3881,350.8605,0,0,1050821.01,0.33,0,-318287.93,27.1089,-77.8124,-3.8632,-4.7353,5.1637,69.7175,0,0,0.9479,0.0724,4972.3757,0.1362,2643.1718,0.0777,8.4694,8.4694,723.8941,-975.2629,0,93.6824,0,1244.6782,6.7436,0,0,53.9587,49.6292,6.7436,0,7.5266,6.3176,78408458.09,-0.9413,-0.0684,-22.0852,-1.0831,-108.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000008','2008-03-31',0.0035,0.0035,0.0035,0,0.9975,0.9975,-0.0628,0.9787,-1.0421,0,0.3289,20.3764,0.3273,11.7743,11.4477,77.4492,9.8091,0.3498,0.3507,0.3289,22.5508,21.9734,113.3495,170.338,0,0,535258.49,0.35,0,0,7.1489,-74.3278,-3.7289,-4.5542,13.0059,27.6797,0,0,0,0.0334,10778.4431,0.0632,5696.2025,0.0358,8.5006,8.5006,746.4141,-2932.0819,0,93.775,0,0,6.6383,0,0,0,50.209,6.6383,0,0,6.225,78346799.39,-1.7617,-0.0591,-17.9595,-0.9488,-94.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000007','2008-12-31',-0.3515,-0.331,-0.331,-0.3042,-0.4048,-0.4572,0.2066,0.4192,-1.9251,0,-10.6456,73.3588,-9.6462,-31.0105,-39.366,21.8377,-40.8877,-9.4276,0,-2.8556,78.1623,104.6851,7.0805,-180.1321,0,0,116633018.13,0,0,-56262377.96,-14.2022,-848.6176,0,-17.1643,47.9451,7.5086,219.7132,1.6385,1.0123,0.2359,1526.0704,0.5367,670.7658,0,0.4585,0.4253,31.1743,-31.5542,-0.0285,-12.2615,1.5967,-71.5921,-915.563,-493.3999,-14.9713,68.7361,-429.1506,-855.7994,95.2742,17.1268,112.2615,610650389.64,0.2404,0.0626,0,0.0557,6.056,0,0,0,3216800,0,0,0,374224.07,86070.53,0,0,40880,200000,0,0,1678707.95,53045287.98,0
'000007','2008-09-30',-0.1747,-0.1734,-0.1734,-0.16,-0.2199,-0.3,-0.0586,0.4192,-1.7674,0,-4.5626,72.5115,-4.4717,-20.8815,-24.2077,22.7982,-26.505,-17.4742,0,-4.5626,77.2018,97.4863,3.6705,-277.8584,0,0,88423426.23,0,0,0,-2.2146,0,0,-1.9664,37.7635,9.533,275.7564,1.3055,0,0.1687,2133.9656,0.4064,885.8268,0,0.4215,0.3914,24.8669,-1.7511,0,-5.742,0,0,-1841.5395,0,0,0,-1011.3714,-1732.3745,0,0,105.742,708395709.01,-0.0889,-0.0153,0,-0.0145,-1.538,0,0,0,3216800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000007','2008-06-30',-0.1059,-0.102,-0.102,-0.091,-0.1511,-0.228,0.0009,0.4192,-1.6958,0,-2.7348,70.7955,-2.6953,-19.8226,-21.4756,23.8052,-24.9784,34.5567,0,8.9243,75.6399,95.0619,6.9395,-287.4033,0,0,55514843.2,0,0,-16779387.01,15.8259,0,0,-3.4647,33.4556,10.7605,409.9294,0.8782,0.3789,0.1079,3336.4226,0.2605,1381.9578,0,0.4273,0.3971,27.4299,3.0951,0,-3.9013,0,-13.6701,-2663.2351,-1493.1379,0,70.996,-1493.1379,-2504.3197,100.9438,28.5391,103.9013,716222871.4,0.002,0.0002,0,0.0002,0.0228,0,0,0,3216800,0,0,0,65991,0,0,0,48721694.99,40810.62,0,0,4273930.71,2819622.77,0
'000007','2008-03-31',-0.0599,-0.0516,-0.0516,0,-0.1051,-0.18,0.047,0.4192,-1.6456,0,-1.5386,-32.5114,-1.5211,-10.9591,-25.4545,128.0725,-25.5656,-5.9938,0,-1.5386,75.2506,97.1959,-11.5148,129.1477,0,0,-14098519.98,0,0,0,30.0819,0,0,-3.961,19.3393,18.6149,143.1696,2.5145,0,0.0595,6050.4202,0.1441,2498.2651,0,0.4293,0.3965,25.7569,-19.6149,0,-2.6982,0,0,-3806.2154,-2170.2879,0,0,-2170.2879,-3578.0621,102.153,0,102.6982,720548965.98,0.2005,0.0121,0,0.0117,1.2499,0,0,0,3216800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
